filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
012-tr.png,314950,{},63,15,"{""name"":""polygon"",""all_points_x"":[186,188,175,175],""all_points_y"":[291,278,271,285]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,16,"{""name"":""polygon"",""all_points_x"":[7,3,19,25],""all_points_y"":[282,289,301,291]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,17,"{""name"":""polygon"",""all_points_x"":[130,147,150,144,134],""all_points_y"":[360,362,347,343,346]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,18,"{""name"":""polygon"",""all_points_x"":[20,36,29,11,15],""all_points_y"":[309,321,329,313,304]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,19,"{""name"":""polygon"",""all_points_x"":[258,258,262,273,264],""all_points_y"":[316,324,327,326,313]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,20,"{""name"":""polygon"",""all_points_x"":[62,71,76,68,69],""all_points_y"":[240,254,254,239,239]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,21,"{""name"":""polygon"",""all_points_x"":[199,215,222,209],""all_points_y"":[225,240,233,219]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,22,"{""name"":""polygon"",""all_points_x"":[152,142,158,165],""all_points_y"":[309,317,328,318]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,23,"{""name"":""polygon"",""all_points_x"":[208,198,199,208],""all_points_y"":[311,303,294,302]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,24,"{""name"":""polygon"",""all_points_x"":[103,114,113,105,98],""all_points_y"":[246,243,235,232,242]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,25,"{""name"":""polygon"",""all_points_x"":[66,60,64,71],""all_points_y"":[264,259,251,257]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,26,"{""name"":""polygon"",""all_points_x"":[78,74,82,97,95],""all_points_y"":[124,136,143,143,126]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,27,"{""name"":""polygon"",""all_points_x"":[111,126,127,111,102,100,105,105],""all_points_y"":[138,144,155,160,156,141,137,137]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,28,"{""name"":""polygon"",""all_points_x"":[45,36,37,45],""all_points_y"":[266,261,257,260]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,29,"{""name"":""polygon"",""all_points_x"":[96,85,83,93,93],""all_points_y"":[271,267,259,258,257]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,30,"{""name"":""polygon"",""all_points_x"":[74,83,78,75,64,65],""all_points_y"":[229,225,209,208,215,219]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,31,"{""name"":""polygon"",""all_points_x"":[243,253,263,256],""all_points_y"":[295,315,309,294]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,32,"{""name"":""polygon"",""all_points_x"":[196,196,187,178,187],""all_points_y"":[216,202,196,200,213]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,33,"{""name"":""polygon"",""all_points_x"":[38,22,28,45],""all_points_y"":[239,229,223,226]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,34,"{""name"":""polygon"",""all_points_x"":[115,106,103,109,117,117],""all_points_y"":[297,299,291,289,293,293]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,35,"{""name"":""polygon"",""all_points_x"":[99,100,108,111,103],""all_points_y"":[332,325,327,333,335]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,36,"{""name"":""polygon"",""all_points_x"":[273,261,263,274,277],""all_points_y"":[359,351,341,341,349]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,37,"{""name"":""polygon"",""all_points_x"":[242,240,227,231],""all_points_y"":[387,373,371,390]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,38,"{""name"":""polygon"",""all_points_x"":[40,59,55,36],""all_points_y"":[333,324,315,327]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,39,"{""name"":""polygon"",""all_points_x"":[33,39,25],""all_points_y"":[396,389,388]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,40,"{""name"":""polygon"",""all_points_x"":[211,200,200,215],""all_points_y"":[347,347,355,354]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,41,"{""name"":""polygon"",""all_points_x"":[245,237,230,233,243,250],""all_points_y"":[267,264,268,272,275,275]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,42,"{""name"":""polygon"",""all_points_x"":[79,71,68,75,76],""all_points_y"":[349,343,349,353,353]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,43,"{""name"":""polygon"",""all_points_x"":[138,130,132,139],""all_points_y"":[386,378,372,378]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,44,"{""name"":""polygon"",""all_points_x"":[57,58,71,68],""all_points_y"":[217,231,234,222]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,45,"{""name"":""polygon"",""all_points_x"":[66,54,52,65],""all_points_y"":[130,127,115,118]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,46,"{""name"":""polygon"",""all_points_x"":[186,188,175,175],""all_points_y"":[291,278,271,285]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,47,"{""name"":""polygon"",""all_points_x"":[7,3,19,25],""all_points_y"":[282,289,301,291]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,48,"{""name"":""polygon"",""all_points_x"":[130,147,150,144,134],""all_points_y"":[360,362,347,343,346]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,49,"{""name"":""polygon"",""all_points_x"":[20,36,29,11,15],""all_points_y"":[309,321,329,313,304]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,50,"{""name"":""polygon"",""all_points_x"":[258,258,262,273,264],""all_points_y"":[316,324,327,326,313]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,51,"{""name"":""polygon"",""all_points_x"":[62,71,76,68,69],""all_points_y"":[240,254,254,239,239]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,52,"{""name"":""polygon"",""all_points_x"":[199,215,222,209],""all_points_y"":[225,240,233,219]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,53,"{""name"":""polygon"",""all_points_x"":[152,142,158,165],""all_points_y"":[309,317,328,318]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,54,"{""name"":""polygon"",""all_points_x"":[208,198,199,208],""all_points_y"":[311,303,294,302]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,55,"{""name"":""polygon"",""all_points_x"":[103,114,113,105,98],""all_points_y"":[246,243,235,232,242]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,56,"{""name"":""polygon"",""all_points_x"":[66,60,64,71],""all_points_y"":[264,259,251,257]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,57,"{""name"":""polygon"",""all_points_x"":[78,74,82,97,95],""all_points_y"":[124,136,143,143,126]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,58,"{""name"":""polygon"",""all_points_x"":[111,126,127,111,102,100,105,105],""all_points_y"":[138,144,155,160,156,141,137,137]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,59,"{""name"":""polygon"",""all_points_x"":[45,36,37,45],""all_points_y"":[266,261,257,260]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,60,"{""name"":""polygon"",""all_points_x"":[96,85,83,93,93],""all_points_y"":[271,267,259,258,257]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,61,"{""name"":""polygon"",""all_points_x"":[74,83,78,75,64,65],""all_points_y"":[229,225,209,208,215,219]}","{""object_name"":""crystal"",""object_color"":""blue""}"
012-tr.png,314950,{},63,62,"{""name"":""polygon"",""all_points_x"":[174,167,159,154,170],""all_points_y"":[178,187,185,180,175]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,0,"{""name"":""polygon"",""all_points_x"":[305,301,297,290,292,300],""all_points_y"":[28,15,14,18,31,36]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,1,"{""name"":""polygon"",""all_points_x"":[509,513,525,527,523,514,514],""all_points_y"":[65,77,78,68,57,56,56]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,2,"{""name"":""polygon"",""all_points_x"":[613,620,625,627,623,616],""all_points_y"":[94,104,103,88,85,87]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,3,"{""name"":""polygon"",""all_points_x"":[598,599,587,586],""all_points_y"":[15,32,32,21]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,4,"{""name"":""polygon"",""all_points_x"":[429,443,441,435,422,425],""all_points_y"":[160,148,139,137,151,161]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,5,"{""name"":""polygon"",""all_points_x"":[473,488,481,471],""all_points_y"":[216,230,241,228]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,6,"{""name"":""polygon"",""all_points_x"":[401,385,383,387,398],""all_points_y"":[84,84,77,70,70]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,7,"{""name"":""polygon"",""all_points_x"":[440,452,457,455,443],""all_points_y"":[89,90,80,77,79]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,8,"{""name"":""polygon"",""all_points_x"":[459,469,473,460],""all_points_y"":[46,46,30,37]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,9,"{""name"":""polygon"",""all_points_x"":[618,621,610,605,601,609],""all_points_y"":[264,251,238,238,251,264]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,10,"{""name"":""polygon"",""all_points_x"":[634,626,627,633,634],""all_points_y"":[240,237,224,230,232]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,11,"{""name"":""polygon"",""all_points_x"":[627,625,615,619],""all_points_y"":[210,218,219,212]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,12,"{""name"":""polygon"",""all_points_x"":[598,598,589,591],""all_points_y"":[237,250,244,232]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,13,"{""name"":""polygon"",""all_points_x"":[549,558,571,564],""all_points_y"":[158,168,168,157]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,14,"{""name"":""polygon"",""all_points_x"":[602,621,629,609,609],""all_points_y"":[281,289,283,277,276]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,15,"{""name"":""polygon"",""all_points_x"":[544,554,543,535,535],""all_points_y"":[375,365,360,370,370]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,16,"{""name"":""polygon"",""all_points_x"":[536,536,531,525,525,528],""all_points_y"":[356,362,366,363,359,355]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,17,"{""name"":""polygon"",""all_points_x"":[509,520,510,500],""all_points_y"":[357,352,346,352]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,18,"{""name"":""polygon"",""all_points_x"":[568,583,591,594,585],""all_points_y"":[256,264,258,249,248]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,19,"{""name"":""polygon"",""all_points_x"":[562,569,573,565],""all_points_y"":[227,228,241,242]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,20,"{""name"":""polygon"",""all_points_x"":[495,493,513,513],""all_points_y"":[147,158,156,145]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,21,"{""name"":""polygon"",""all_points_x"":[444,429,423,428,437,443],""all_points_y"":[262,259,265,272,272,266]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,22,"{""name"":""polygon"",""all_points_x"":[385,382,365,372],""all_points_y"":[258,248,250,262]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,23,"{""name"":""polygon"",""all_points_x"":[353,358,347,343],""all_points_y"":[22,39,44,26]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,24,"{""name"":""polygon"",""all_points_x"":[298,294,294,297,310,312,305],""all_points_y"":[65,65,68,76,76,71,63]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,25,"{""name"":""polygon"",""all_points_x"":[341,346,352,344,337,336],""all_points_y"":[4,5,10,18,18,10]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,26,"{""name"":""polygon"",""all_points_x"":[628,616,613,619,627],""all_points_y"":[27,19,26,33,31]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,27,"{""name"":""polygon"",""all_points_x"":[580,592,597,588,587],""all_points_y"":[40,43,33,29,29]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,28,"{""name"":""polygon"",""all_points_x"":[499,506,512,515,508],""all_points_y"":[79,68,68,78,81]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,29,"{""name"":""polygon"",""all_points_x"":[409,416,418,409],""all_points_y"":[119,116,106,112]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,30,"{""name"":""polygon"",""all_points_x"":[391,400,409,396],""all_points_y"":[114,113,127,127]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,31,"{""name"":""polygon"",""all_points_x"":[416,404,416,422,422],""all_points_y"":[35,23,14,27,27]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,32,"{""name"":""polygon"",""all_points_x"":[363,344,358,368,370],""all_points_y"":[54,54,41,41,47]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,33,"{""name"":""polygon"",""all_points_x"":[539,543,548,550,547,543],""all_points_y"":[135,144,142,134,126,126]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,34,"{""name"":""polygon"",""all_points_x"":[443,458,445,433],""all_points_y"":[167,169,178,173]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,35,"{""name"":""polygon"",""all_points_x"":[525,539,540,539,529],""all_points_y"":[193,200,197,190,191]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,36,"{""name"":""polygon"",""all_points_x"":[552,551,558,561],""all_points_y"":[193,200,198,191]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,37,"{""name"":""polygon"",""all_points_x"":[636,637,625,626],""all_points_y"":[211,220,215,206]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,38,"{""name"":""polygon"",""all_points_x"":[484,496,495,485],""all_points_y"":[189,196,180,180]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,39,"{""name"":""polygon"",""all_points_x"":[522,532,528,521],""all_points_y"":[175,171,156,165]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,40,"{""name"":""polygon"",""all_points_x"":[340,338,329,326,329,337],""all_points_y"":[186,179,180,187,200,200]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,41,"{""name"":""polygon"",""all_points_x"":[350,354,348,344,345,345],""all_points_y"":[207,215,224,215,208,208]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,42,"{""name"":""polygon"",""all_points_x"":[315,323,329,337,333,325,325,324],""all_points_y"":[101,110,108,95,89,89,90,92]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,43,"{""name"":""polygon"",""all_points_x"":[298,312,312,300],""all_points_y"":[95,102,113,105]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,44,"{""name"":""polygon"",""all_points_x"":[305,301,297,290,292,300],""all_points_y"":[28,15,14,18,31,36]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,45,"{""name"":""polygon"",""all_points_x"":[509,513,525,527,523,514,514],""all_points_y"":[65,77,78,68,57,56,56]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,46,"{""name"":""polygon"",""all_points_x"":[613,620,625,627,623,616],""all_points_y"":[94,104,103,88,85,87]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,47,"{""name"":""polygon"",""all_points_x"":[598,599,587,586],""all_points_y"":[15,32,32,21]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,48,"{""name"":""polygon"",""all_points_x"":[429,443,441,435,422,425],""all_points_y"":[160,148,139,137,151,161]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,49,"{""name"":""polygon"",""all_points_x"":[473,488,481,471],""all_points_y"":[216,230,241,228]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,50,"{""name"":""polygon"",""all_points_x"":[401,385,383,387,398],""all_points_y"":[84,84,77,70,70]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,51,"{""name"":""polygon"",""all_points_x"":[440,452,457,455,443],""all_points_y"":[89,90,80,77,79]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,52,"{""name"":""polygon"",""all_points_x"":[459,469,473,460],""all_points_y"":[46,46,30,37]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,53,"{""name"":""polygon"",""all_points_x"":[618,621,610,605,601,609],""all_points_y"":[264,251,238,238,251,264]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,54,"{""name"":""polygon"",""all_points_x"":[634,626,627,633,634],""all_points_y"":[240,237,224,230,232]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,55,"{""name"":""polygon"",""all_points_x"":[627,625,615,619],""all_points_y"":[210,218,219,212]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,56,"{""name"":""polygon"",""all_points_x"":[598,598,589,591],""all_points_y"":[237,250,244,232]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,57,"{""name"":""polygon"",""all_points_x"":[549,558,571,564],""all_points_y"":[158,168,168,157]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,58,"{""name"":""polygon"",""all_points_x"":[602,621,629,609,609],""all_points_y"":[281,289,283,277,276]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,59,"{""name"":""polygon"",""all_points_x"":[544,554,543,535,535],""all_points_y"":[375,365,360,370,370]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,60,"{""name"":""polygon"",""all_points_x"":[536,536,531,525,525,528],""all_points_y"":[356,362,366,363,359,355]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,61,"{""name"":""polygon"",""all_points_x"":[509,520,510,500],""all_points_y"":[357,352,346,352]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,62,"{""name"":""polygon"",""all_points_x"":[568,583,591,594,585],""all_points_y"":[256,264,258,249,248]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,63,"{""name"":""polygon"",""all_points_x"":[562,569,573,565],""all_points_y"":[227,228,241,242]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,64,"{""name"":""polygon"",""all_points_x"":[495,493,513,513],""all_points_y"":[147,158,156,145]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,65,"{""name"":""polygon"",""all_points_x"":[444,429,423,428,437,443],""all_points_y"":[262,259,265,272,272,266]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,66,"{""name"":""polygon"",""all_points_x"":[385,382,365,372],""all_points_y"":[258,248,250,262]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,67,"{""name"":""polygon"",""all_points_x"":[353,358,347,343],""all_points_y"":[22,39,44,26]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,68,"{""name"":""polygon"",""all_points_x"":[298,294,294,297,310,312,305],""all_points_y"":[65,65,68,76,76,71,63]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,69,"{""name"":""polygon"",""all_points_x"":[341,346,352,344,337,336],""all_points_y"":[4,5,10,18,18,10]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,70,"{""name"":""polygon"",""all_points_x"":[628,616,613,619,627],""all_points_y"":[27,19,26,33,31]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,71,"{""name"":""polygon"",""all_points_x"":[580,592,597,588,587],""all_points_y"":[40,43,33,29,29]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,72,"{""name"":""polygon"",""all_points_x"":[499,506,512,515,508],""all_points_y"":[79,68,68,78,81]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,73,"{""name"":""polygon"",""all_points_x"":[409,416,418,409],""all_points_y"":[119,116,106,112]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,74,"{""name"":""polygon"",""all_points_x"":[391,400,409,396],""all_points_y"":[114,113,127,127]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,75,"{""name"":""polygon"",""all_points_x"":[416,404,416,422,422],""all_points_y"":[35,23,14,27,27]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,76,"{""name"":""polygon"",""all_points_x"":[363,344,358,368,370],""all_points_y"":[54,54,41,41,47]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,77,"{""name"":""polygon"",""all_points_x"":[539,543,548,550,547,543],""all_points_y"":[135,144,142,134,126,126]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,78,"{""name"":""polygon"",""all_points_x"":[443,458,445,433],""all_points_y"":[167,169,178,173]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,79,"{""name"":""polygon"",""all_points_x"":[525,539,540,539,529],""all_points_y"":[193,200,197,190,191]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,80,"{""name"":""polygon"",""all_points_x"":[552,551,558,561],""all_points_y"":[193,200,198,191]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,81,"{""name"":""polygon"",""all_points_x"":[636,637,625,626],""all_points_y"":[211,220,215,206]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,82,"{""name"":""polygon"",""all_points_x"":[484,496,495,485],""all_points_y"":[189,196,180,180]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,83,"{""name"":""polygon"",""all_points_x"":[522,532,528,521],""all_points_y"":[175,171,156,165]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,84,"{""name"":""polygon"",""all_points_x"":[340,338,329,326,329,337],""all_points_y"":[186,179,180,187,200,200]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,85,"{""name"":""polygon"",""all_points_x"":[350,354,348,344,345,345],""all_points_y"":[207,215,224,215,208,208]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,86,"{""name"":""polygon"",""all_points_x"":[315,323,329,337,333,325,325,324],""all_points_y"":[101,110,108,95,89,89,90,92]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,87,"{""name"":""polygon"",""all_points_x"":[298,312,312,300],""all_points_y"":[95,102,113,105]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,88,"{""name"":""polygon"",""all_points_x"":[380,386,384,373,370],""all_points_y"":[89,84,80,80,83]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,89,"{""name"":""polygon"",""all_points_x"":[359,350,352,363,367],""all_points_y"":[68,63,59,59,63]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,90,"{""name"":""polygon"",""all_points_x"":[395,405,407,396,393,392],""all_points_y"":[59,56,52,48,51,55]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,91,"{""name"":""polygon"",""all_points_x"":[310,316,297,303,303],""all_points_y"":[12,1,0,8,8]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,92,"{""name"":""polygon"",""all_points_x"":[460,444,439,454],""all_points_y"":[67,73,65,60]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,93,"{""name"":""polygon"",""all_points_x"":[445,452,460,464],""all_points_y"":[0,7,7,1]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,94,"{""name"":""polygon"",""all_points_x"":[459,459,473,472],""all_points_y"":[170,179,184,173]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,95,"{""name"":""polygon"",""all_points_x"":[458,464,472,471],""all_points_y"":[196,188,187,195]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,96,"{""name"":""polygon"",""all_points_x"":[323,323,328,327],""all_points_y"":[171,181,183,173]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,97,"{""name"":""polygon"",""all_points_x"":[416,414,404,409],""all_points_y"":[188,206,199,186]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,98,"{""name"":""polygon"",""all_points_x"":[453,464,468,454],""all_points_y"":[239,232,248,248]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,99,"{""name"":""polygon"",""all_points_x"":[438,449,458,452],""all_points_y"":[230,224,235,240]}","{""object_name"":""crystal"",""object_color"":""blue""}"
014-bl.png,360365,{},101,100,"{""name"":""polygon"",""all_points_x"":[448,457,450,443],""all_points_y"":[99,99,87,89]}","{""object_name"":""crystal"",""object_color"":""blue""}"
